Unnamed: 0,hid,bid,state,uid,pid,text,prev_text,next_text,context_text,speaker_position,prev_speaker_position,next_speaker_position,is_legislator,is_committee_member,relative_position,word_count,mentions_bills,has_bill_action,has_presentation_cue,has_motion_cue,has_vote_cue,has_disposition_cue,aye_count,no_count,stage_label
74,52054,CA_201720180AB677,CA,1,165448,"Thank you, that bill's been moved and seconded with an aye rec.","Good morning, Madame Chair, colleagues. Appreciate your consideration of AB 677, which will help to end the historic discrimination and bias that has prolonged significant disparities in education and employment outcomes for our diverse LGBT communities. This bill would require state agencies that provide education and employment-related services to collect information voluntarily provided about sexual orientation and gender identity in the regular course of demographic data collection. This data collection, in connection with the provision of government services, is critical for determining whether government is serving effectively vulnerable communities. Currently, the state collects demographic data on race, ethnicity, gender and disability on many state forums and surveys but our state has not collected any data on sexual orientation and gender identity until recently. A few years ago, all of you who were serving in 2015 voted for a bill to collect data in the health and human service context. We know from various studies, including those by the US Centers for Disease Control and the UCLA Williams Institute, that disparities impacting our LGBT communities are very real. For example in education, 8 out of 10 LGBT youth have reported being harassed in school leading to a decline in academic performance and a rise in absenteeism, dropout rates, depression, and substance abuse. In the employment context, 70% of transgender Californians are unemployed. 43% of LGBT workers have reported experiencing workplace discrimination. By collecting data, we can better understand the obstacles facing our diverse LGBT communities. And have a better direction for policies that could help to eliminate these disparities. Today we have two witnesses. Jo Michael from Equality California, and Lisa Cisneros from the California Rural Legal Assistance.","Madam Chair and members. Jo Michael, for Equality California, the nation's largest statewide lesbian, gay, bisexual and transgender civil rights organization dedicated to creating a fair and just society. We are proud to sponsor this bill and we thank Assembly Member Chiu for bringing it forward to follow the legislation in 2015 that paved the way for collecting data on sexual orientation and gender identity in California. Which we were also the proud sponsor. As a result of long term systemic discrimination and societal bias, LGBT people face significant disparities in health and well being compared to the broader community. As the Assembly Member explained, these disparities include high rates of poverty, unemployment and under employment, homelessness, isolation, suicide, targeting for violence, and substance abuse. These problems are more pronounce for youth and seniors. Communities of color and transgender and undocumented communities. Collecting voluntarily provided data on sexual orientation and gender identity whenever other demographic data is collected is necessary to understand the full extent to which LGBT people are experiencing these disparities. Whether government programs are reaching LGBT people in need of care and assistance and how programs might improve to better serve the LGBT community. I will leave it at that and I ask Lisa to tell a bit more about the specific impacts of the data.","PREV: Good morning, Madame Chair, colleagues. Appreciate your consideration of AB 677, which will help to end the historic discrimination and bias that has prolonged significant disparities in education and employment outcomes for our diverse LGBT communities. This bill would require state agencies that provide education and employment-related services to collect information voluntarily provided about sexual orientation and gender identity in the regular course of demographic data collection. This data collection, in connection with the provision of government services, is critical for determining whether government is serving effectively vulnerable communities. Currently, the state collects demographic data on race, ethnicity, gender and disability on many state forums and surveys but our state has not collected any data on sexual orientation and gender identity until recently. A few years ago, all of you who were serving in 2015 voted for a bill to collect data in the health and human service context. We know from various studies, including those by the US Centers for Disease Control and the UCLA Williams Institute, that disparities impacting our LGBT communities are very real. For example in education, 8 out of 10 LGBT youth have reported being harassed in school leading to a decline in academic performance and a rise in absenteeism, dropout rates, depression, and substance abuse. In the employment context, 70% of transgender Californians are unemployed. 43% of LGBT workers have reported experiencing workplace discrimination. By collecting data, we can better understand the obstacles facing our diverse LGBT communities. And have a better direction for policies that could help to eliminate these disparities. Today we have two witnesses. Jo Michael from Equality California, and Lisa Cisneros from the California Rural Legal Assistance. CURR: Thank you, that bill's been moved and seconded with an aye rec. NEXT: Madam Chair and members. Jo Michael, for Equality California, the nation's largest statewide lesbian, gay, bisexual and transgender civil rights organization dedicated to creating a fair and just society. We are proud to sponsor this bill and we thank Assembly Member Chiu for bringing it forward to follow the legislation in 2015 that paved the way for collecting data on sexual orientation and gender identity in California. Which we were also the proud sponsor. As a result of long term systemic discrimination and societal bias, LGBT people face significant disparities in health and well being compared to the broader community. As the Assembly Member explained, these disparities include high rates of poverty, unemployment and under employment, homelessness, isolation, suicide, targeting for violence, and substance abuse. These problems are more pronounce for youth and seniors. Communities of color and transgender and undocumented communities. Collecting voluntarily provided data on sexual orientation and gender identity whenever other demographic data is collected is necessary to understand the full extent to which LGBT people are experiencing these disparities. Whether government programs are reaching LGBT people in need of care and assistance and how programs might improve to better serve the LGBT community. I will leave it at that and I ask Lisa to tell a bit more about the specific impacts of the data.",SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,1,1,0.0714285714285714,13,0,0,0,1,0,0,1,0,motion
75,52054,CA_201720180AB677,CA,2,4348,"Madam Chair and members. Jo Michael, for Equality California, the nation's largest statewide lesbian, gay, bisexual and transgender civil rights organization dedicated to creating a fair and just society. We are proud to sponsor this bill and we thank Assembly Member Chiu for bringing it forward to follow the legislation in 2015 that paved the way for collecting data on sexual orientation and gender identity in California. Which we were also the proud sponsor. As a result of long term systemic discrimination and societal bias, LGBT people face significant disparities in health and well being compared to the broader community. As the Assembly Member explained, these disparities include high rates of poverty, unemployment and under employment, homelessness, isolation, suicide, targeting for violence, and substance abuse. These problems are more pronounce for youth and seniors. Communities of color and transgender and undocumented communities. Collecting voluntarily provided data on sexual orientation and gender identity whenever other demographic data is collected is necessary to understand the full extent to which LGBT people are experiencing these disparities. Whether government programs are reaching LGBT people in need of care and assistance and how programs might improve to better serve the LGBT community. I will leave it at that and I ask Lisa to tell a bit more about the specific impacts of the data.","Thank you, that bill's been moved and seconded with an aye rec.","Thank you. Good morning. I'm Lisa Cisneros, and I'm an attorney and LGBT program director for California Rural Legal Assistance. CRLA provides free legal assistance to low income individuals through 19 field offices that we have located primarily in the central valley, along the central coast, and in rural communities in Southern California as well. Thank you Assemblyman Chiu for introducing this important legislation. In the past year the CRLA has developed a very robust LGBT program to protect the civil rights of low income LGBT people and their families in rural communities. And California has developed a very robust set of civil rights protections for these individuals we have focused primarily in two areas school related issues and employment discrimination. And in both of these areas data collection is crucial. In recent years many school districts throughout the state including in the Central Valley have started to collect LGBT student demographic data without much fanfare. Not all school districts are collecting this data in a consistent way. But where the data has been collected, it's been incredibly useful. And I have three examples of how that data has made a positive difference for LGBT students. First in general, many school administrators, district leaders are not fully aware of the extent of their LGBT student populations in their schools. For example, in Salinas, where I grew up, our school district, through the California Healthy Kid Survey Learned that it had an estimated 900 LGBT students in their district, through out the high schools and the middle schools as well. This blew the minds of many of the district board of trustee members. And it really opened up a new set of conversations about what the needs of this particular students are, and how to best address them. The second point that this data has helped us identify is that there appears to be a trend where a disproportionate number of LGBT students are in alternative schools compared to your traditional comprehensive or charter schools in the districts. And we are just, not all districts have this problem, but where it appears that at the surface that some districts do have this problem, we will need improved data collection to better understand the extent of these disparities and how to best address them. Lastly, in each of these districts that have collected the data and actually for all districts throughout the state, are mandated to develop what's called an L-Cap. A local control accountability plan. And these plans need to be adopted and renewed each year. And they're part of our state's new school finance system that is allocating more resources to high needs schools but also requiring greater accountability. So the LCAP plans need to address eight different state-wide priorities, including school climate. So in the districts where we have had LGBT student demographic data, we've been able to more effectively participate in the LCAP planning process to identify action steps by the school districts and resources to allocate. For example, in San Joaquin County and Stockton Unified with this data community members were able to persuade the school board to allocate greater resources for school counselors and for professional development and cultural competency trainings. So that teachers were better equipped to address any anti-LGBT related harassment or discrimination happening on school grounds. So, in addition to this important impact that this data can have in the school context, CRLA, we're also very interested in this data in employment as well. Over the years, we've handled a number of very serious egregious employment discrimination cases impacting LGBT people. Particularly transgender women in low wage jobs, farm work, retail work, restaurant work, and we've also anecdotally Learned that these women tend to spend more time unemployed. Better data collections through our agencies like the EDD and DFEH, as well will help us understand the extent of these problems. If there are some regions that do not have these problems that we would want to lift up and celebrate those communities that do have equal opportunity for LGBT people, and at the same time in the communities that are facing the challenges, we want to proactively address those challenges. Let local leadership know about that, and valley business leaders to tackle that problem. And this data collection is just going to allow us to be smarter on these important issues. Thank you for listening.","PREV: Thank you, that bill's been moved and seconded with an aye rec. CURR: Madam Chair and members. Jo Michael, for Equality California, the nation's largest statewide lesbian, gay, bisexual and transgender civil rights organization dedicated to creating a fair and just society. We are proud to sponsor this bill and we thank Assembly Member Chiu for bringing it forward to follow the legislation in 2015 that paved the way for collecting data on sexual orientation and gender identity in California. Which we were also the proud sponsor. As a result of long term systemic discrimination and societal bias, LGBT people face significant disparities in health and well being compared to the broader community. As the Assembly Member explained, these disparities include high rates of poverty, unemployment and under employment, homelessness, isolation, suicide, targeting for violence, and substance abuse. These problems are more pronounce for youth and seniors. Communities of color and transgender and undocumented communities. Collecting voluntarily provided data on sexual orientation and gender identity whenever other demographic data is collected is necessary to understand the full extent to which LGBT people are experiencing these disparities. Whether government programs are reaching LGBT people in need of care and assistance and how programs might improve to better serve the LGBT community. I will leave it at that and I ask Lisa to tell a bit more about the specific impacts of the data. NEXT: Thank you. Good morning. I'm Lisa Cisneros, and I'm an attorney and LGBT program director for California Rural Legal Assistance. CRLA provides free legal assistance to low income individuals through 19 field offices that we have located primarily in the central valley, along the central coast, and in rural communities in Southern California as well. Thank you Assemblyman Chiu for introducing this important legislation. In the past year the CRLA has developed a very robust LGBT program to protect the civil rights of low income LGBT people and their families in rural communities. And California has developed a very robust set of civil rights protections for these individuals we have focused primarily in two areas school related issues and employment discrimination. And in both of these areas data collection is crucial. In recent years many school districts throughout the state including in the Central Valley have started to collect LGBT student demographic data without much fanfare. Not all school districts are collecting this data in a consistent way. But where the data has been collected, it's been incredibly useful. And I have three examples of how that data has made a positive difference for LGBT students. First in general, many school administrators, district leaders are not fully aware of the extent of their LGBT student populations in their schools. For example, in Salinas, where I grew up, our school district, through the California Healthy Kid Survey Learned that it had an estimated 900 LGBT students in their district, through out the high schools and the middle schools as well. This blew the minds of many of the district board of trustee members. And it really opened up a new set of conversations about what the needs of this particular students are, and how to best address them. The second point that this data has helped us identify is that there appears to be a trend where a disproportionate number of LGBT students are in alternative schools compared to your traditional comprehensive or charter schools in the districts. And we are just, not all districts have this problem, but where it appears that at the surface that some districts do have this problem, we will need improved data collection to better understand the extent of these disparities and how to best address them. Lastly, in each of these districts that have collected the data and actually for all districts throughout the state, are mandated to develop what's called an L-Cap. A local control accountability plan. And these plans need to be adopted and renewed each year. And they're part of our state's new school finance system that is allocating more resources to high needs schools but also requiring greater accountability. So the LCAP plans need to address eight different state-wide priorities, including school climate. So in the districts where we have had LGBT student demographic data, we've been able to more effectively participate in the LCAP planning process to identify action steps by the school districts and resources to allocate. For example, in San Joaquin County and Stockton Unified with this data community members were able to persuade the school board to allocate greater resources for school counselors and for professional development and cultural competency trainings. So that teachers were better equipped to address any anti-LGBT related harassment or discrimination happening on school grounds. So, in addition to this important impact that this data can have in the school context, CRLA, we're also very interested in this data in employment as well. Over the years, we've handled a number of very serious egregious employment discrimination cases impacting LGBT people. Particularly transgender women in low wage jobs, farm work, retail work, restaurant work, and we've also anecdotally Learned that these women tend to spend more time unemployed. Better data collections through our agencies like the EDD and DFEH, as well will help us understand the extent of these problems. If there are some regions that do not have these problems that we would want to lift up and celebrate those communities that do have equal opportunity for LGBT people, and at the same time in the communities that are facing the challenges, we want to proactively address those challenges. Let local leadership know about that, and valley business leaders to tackle that problem. And this data collection is just going to allow us to be smarter on these important issues. Thank you for listening.",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.NONLEGISLATOR,0,0,0.1428571428571428,220,0,0,1,0,0,0,0,0,public_testimony
76,52054,CA_201720180AB677,CA,3,103690,"Thank you. Good morning. I'm Lisa Cisneros, and I'm an attorney and LGBT program director for California Rural Legal Assistance. CRLA provides free legal assistance to low income individuals through 19 field offices that we have located primarily in the central valley, along the central coast, and in rural communities in Southern California as well. Thank you Assemblyman Chiu for introducing this important legislation. In the past year the CRLA has developed a very robust LGBT program to protect the civil rights of low income LGBT people and their families in rural communities. And California has developed a very robust set of civil rights protections for these individuals we have focused primarily in two areas school related issues and employment discrimination. And in both of these areas data collection is crucial. In recent years many school districts throughout the state including in the Central Valley have started to collect LGBT student demographic data without much fanfare. Not all school districts are collecting this data in a consistent way. But where the data has been collected, it's been incredibly useful. And I have three examples of how that data has made a positive difference for LGBT students. First in general, many school administrators, district leaders are not fully aware of the extent of their LGBT student populations in their schools. For example, in Salinas, where I grew up, our school district, through the California Healthy Kid Survey Learned that it had an estimated 900 LGBT students in their district, through out the high schools and the middle schools as well. This blew the minds of many of the district board of trustee members. And it really opened up a new set of conversations about what the needs of this particular students are, and how to best address them. The second point that this data has helped us identify is that there appears to be a trend where a disproportionate number of LGBT students are in alternative schools compared to your traditional comprehensive or charter schools in the districts. And we are just, not all districts have this problem, but where it appears that at the surface that some districts do have this problem, we will need improved data collection to better understand the extent of these disparities and how to best address them. Lastly, in each of these districts that have collected the data and actually for all districts throughout the state, are mandated to develop what's called an L-Cap. A local control accountability plan. And these plans need to be adopted and renewed each year. And they're part of our state's new school finance system that is allocating more resources to high needs schools but also requiring greater accountability. So the LCAP plans need to address eight different state-wide priorities, including school climate. So in the districts where we have had LGBT student demographic data, we've been able to more effectively participate in the LCAP planning process to identify action steps by the school districts and resources to allocate. For example, in San Joaquin County and Stockton Unified with this data community members were able to persuade the school board to allocate greater resources for school counselors and for professional development and cultural competency trainings. So that teachers were better equipped to address any anti-LGBT related harassment or discrimination happening on school grounds. So, in addition to this important impact that this data can have in the school context, CRLA, we're also very interested in this data in employment as well. Over the years, we've handled a number of very serious egregious employment discrimination cases impacting LGBT people. Particularly transgender women in low wage jobs, farm work, retail work, restaurant work, and we've also anecdotally Learned that these women tend to spend more time unemployed. Better data collections through our agencies like the EDD and DFEH, as well will help us understand the extent of these problems. If there are some regions that do not have these problems that we would want to lift up and celebrate those communities that do have equal opportunity for LGBT people, and at the same time in the communities that are facing the challenges, we want to proactively address those challenges. Let local leadership know about that, and valley business leaders to tackle that problem. And this data collection is just going to allow us to be smarter on these important issues. Thank you for listening.","Madam Chair and members. Jo Michael, for Equality California, the nation's largest statewide lesbian, gay, bisexual and transgender civil rights organization dedicated to creating a fair and just society. We are proud to sponsor this bill and we thank Assembly Member Chiu for bringing it forward to follow the legislation in 2015 that paved the way for collecting data on sexual orientation and gender identity in California. Which we were also the proud sponsor. As a result of long term systemic discrimination and societal bias, LGBT people face significant disparities in health and well being compared to the broader community. As the Assembly Member explained, these disparities include high rates of poverty, unemployment and under employment, homelessness, isolation, suicide, targeting for violence, and substance abuse. These problems are more pronounce for youth and seniors. Communities of color and transgender and undocumented communities. Collecting voluntarily provided data on sexual orientation and gender identity whenever other demographic data is collected is necessary to understand the full extent to which LGBT people are experiencing these disparities. Whether government programs are reaching LGBT people in need of care and assistance and how programs might improve to better serve the LGBT community. I will leave it at that and I ask Lisa to tell a bit more about the specific impacts of the data.","Thank you very much. If there's speaking in support, just name, affiliation, and position.","PREV: Madam Chair and members. Jo Michael, for Equality California, the nation's largest statewide lesbian, gay, bisexual and transgender civil rights organization dedicated to creating a fair and just society. We are proud to sponsor this bill and we thank Assembly Member Chiu for bringing it forward to follow the legislation in 2015 that paved the way for collecting data on sexual orientation and gender identity in California. Which we were also the proud sponsor. As a result of long term systemic discrimination and societal bias, LGBT people face significant disparities in health and well being compared to the broader community. As the Assembly Member explained, these disparities include high rates of poverty, unemployment and under employment, homelessness, isolation, suicide, targeting for violence, and substance abuse. These problems are more pronounce for youth and seniors. Communities of color and transgender and undocumented communities. Collecting voluntarily provided data on sexual orientation and gender identity whenever other demographic data is collected is necessary to understand the full extent to which LGBT people are experiencing these disparities. Whether government programs are reaching LGBT people in need of care and assistance and how programs might improve to better serve the LGBT community. I will leave it at that and I ask Lisa to tell a bit more about the specific impacts of the data. CURR: Thank you. Good morning. I'm Lisa Cisneros, and I'm an attorney and LGBT program director for California Rural Legal Assistance. CRLA provides free legal assistance to low income individuals through 19 field offices that we have located primarily in the central valley, along the central coast, and in rural communities in Southern California as well. Thank you Assemblyman Chiu for introducing this important legislation. In the past year the CRLA has developed a very robust LGBT program to protect the civil rights of low income LGBT people and their families in rural communities. And California has developed a very robust set of civil rights protections for these individuals we have focused primarily in two areas school related issues and employment discrimination. And in both of these areas data collection is crucial. In recent years many school districts throughout the state including in the Central Valley have started to collect LGBT student demographic data without much fanfare. Not all school districts are collecting this data in a consistent way. But where the data has been collected, it's been incredibly useful. And I have three examples of how that data has made a positive difference for LGBT students. First in general, many school administrators, district leaders are not fully aware of the extent of their LGBT student populations in their schools. For example, in Salinas, where I grew up, our school district, through the California Healthy Kid Survey Learned that it had an estimated 900 LGBT students in their district, through out the high schools and the middle schools as well. This blew the minds of many of the district board of trustee members. And it really opened up a new set of conversations about what the needs of this particular students are, and how to best address them. The second point that this data has helped us identify is that there appears to be a trend where a disproportionate number of LGBT students are in alternative schools compared to your traditional comprehensive or charter schools in the districts. And we are just, not all districts have this problem, but where it appears that at the surface that some districts do have this problem, we will need improved data collection to better understand the extent of these disparities and how to best address them. Lastly, in each of these districts that have collected the data and actually for all districts throughout the state, are mandated to develop what's called an L-Cap. A local control accountability plan. And these plans need to be adopted and renewed each year. And they're part of our state's new school finance system that is allocating more resources to high needs schools but also requiring greater accountability. So the LCAP plans need to address eight different state-wide priorities, including school climate. So in the districts where we have had LGBT student demographic data, we've been able to more effectively participate in the LCAP planning process to identify action steps by the school districts and resources to allocate. For example, in San Joaquin County and Stockton Unified with this data community members were able to persuade the school board to allocate greater resources for school counselors and for professional development and cultural competency trainings. So that teachers were better equipped to address any anti-LGBT related harassment or discrimination happening on school grounds. So, in addition to this important impact that this data can have in the school context, CRLA, we're also very interested in this data in employment as well. Over the years, we've handled a number of very serious egregious employment discrimination cases impacting LGBT people. Particularly transgender women in low wage jobs, farm work, retail work, restaurant work, and we've also anecdotally Learned that these women tend to spend more time unemployed. Better data collections through our agencies like the EDD and DFEH, as well will help us understand the extent of these problems. If there are some regions that do not have these problems that we would want to lift up and celebrate those communities that do have equal opportunity for LGBT people, and at the same time in the communities that are facing the challenges, we want to proactively address those challenges. Let local leadership know about that, and valley business leaders to tackle that problem. And this data collection is just going to allow us to be smarter on these important issues. Thank you for listening. NEXT: Thank you very much. If there's speaking in support, just name, affiliation, and position.",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.CHAIRMAN,0,0,0.2142857142857142,745,0,0,0,1,0,0,0,0,public_testimony
77,52054,CA_201720180AB677,CA,4,165448,"Thank you very much. If there's speaking in support, just name, affiliation, and position.","Thank you. Good morning. I'm Lisa Cisneros, and I'm an attorney and LGBT program director for California Rural Legal Assistance. CRLA provides free legal assistance to low income individuals through 19 field offices that we have located primarily in the central valley, along the central coast, and in rural communities in Southern California as well. Thank you Assemblyman Chiu for introducing this important legislation. In the past year the CRLA has developed a very robust LGBT program to protect the civil rights of low income LGBT people and their families in rural communities. And California has developed a very robust set of civil rights protections for these individuals we have focused primarily in two areas school related issues and employment discrimination. And in both of these areas data collection is crucial. In recent years many school districts throughout the state including in the Central Valley have started to collect LGBT student demographic data without much fanfare. Not all school districts are collecting this data in a consistent way. But where the data has been collected, it's been incredibly useful. And I have three examples of how that data has made a positive difference for LGBT students. First in general, many school administrators, district leaders are not fully aware of the extent of their LGBT student populations in their schools. For example, in Salinas, where I grew up, our school district, through the California Healthy Kid Survey Learned that it had an estimated 900 LGBT students in their district, through out the high schools and the middle schools as well. This blew the minds of many of the district board of trustee members. And it really opened up a new set of conversations about what the needs of this particular students are, and how to best address them. The second point that this data has helped us identify is that there appears to be a trend where a disproportionate number of LGBT students are in alternative schools compared to your traditional comprehensive or charter schools in the districts. And we are just, not all districts have this problem, but where it appears that at the surface that some districts do have this problem, we will need improved data collection to better understand the extent of these disparities and how to best address them. Lastly, in each of these districts that have collected the data and actually for all districts throughout the state, are mandated to develop what's called an L-Cap. A local control accountability plan. And these plans need to be adopted and renewed each year. And they're part of our state's new school finance system that is allocating more resources to high needs schools but also requiring greater accountability. So the LCAP plans need to address eight different state-wide priorities, including school climate. So in the districts where we have had LGBT student demographic data, we've been able to more effectively participate in the LCAP planning process to identify action steps by the school districts and resources to allocate. For example, in San Joaquin County and Stockton Unified with this data community members were able to persuade the school board to allocate greater resources for school counselors and for professional development and cultural competency trainings. So that teachers were better equipped to address any anti-LGBT related harassment or discrimination happening on school grounds. So, in addition to this important impact that this data can have in the school context, CRLA, we're also very interested in this data in employment as well. Over the years, we've handled a number of very serious egregious employment discrimination cases impacting LGBT people. Particularly transgender women in low wage jobs, farm work, retail work, restaurant work, and we've also anecdotally Learned that these women tend to spend more time unemployed. Better data collections through our agencies like the EDD and DFEH, as well will help us understand the extent of these problems. If there are some regions that do not have these problems that we would want to lift up and celebrate those communities that do have equal opportunity for LGBT people, and at the same time in the communities that are facing the challenges, we want to proactively address those challenges. Let local leadership know about that, and valley business leaders to tackle that problem. And this data collection is just going to allow us to be smarter on these important issues. Thank you for listening.",Becca Cramer from the ACLU of California here in support.,"PREV: Thank you. Good morning. I'm Lisa Cisneros, and I'm an attorney and LGBT program director for California Rural Legal Assistance. CRLA provides free legal assistance to low income individuals through 19 field offices that we have located primarily in the central valley, along the central coast, and in rural communities in Southern California as well. Thank you Assemblyman Chiu for introducing this important legislation. In the past year the CRLA has developed a very robust LGBT program to protect the civil rights of low income LGBT people and their families in rural communities. And California has developed a very robust set of civil rights protections for these individuals we have focused primarily in two areas school related issues and employment discrimination. And in both of these areas data collection is crucial. In recent years many school districts throughout the state including in the Central Valley have started to collect LGBT student demographic data without much fanfare. Not all school districts are collecting this data in a consistent way. But where the data has been collected, it's been incredibly useful. And I have three examples of how that data has made a positive difference for LGBT students. First in general, many school administrators, district leaders are not fully aware of the extent of their LGBT student populations in their schools. For example, in Salinas, where I grew up, our school district, through the California Healthy Kid Survey Learned that it had an estimated 900 LGBT students in their district, through out the high schools and the middle schools as well. This blew the minds of many of the district board of trustee members. And it really opened up a new set of conversations about what the needs of this particular students are, and how to best address them. The second point that this data has helped us identify is that there appears to be a trend where a disproportionate number of LGBT students are in alternative schools compared to your traditional comprehensive or charter schools in the districts. And we are just, not all districts have this problem, but where it appears that at the surface that some districts do have this problem, we will need improved data collection to better understand the extent of these disparities and how to best address them. Lastly, in each of these districts that have collected the data and actually for all districts throughout the state, are mandated to develop what's called an L-Cap. A local control accountability plan. And these plans need to be adopted and renewed each year. And they're part of our state's new school finance system that is allocating more resources to high needs schools but also requiring greater accountability. So the LCAP plans need to address eight different state-wide priorities, including school climate. So in the districts where we have had LGBT student demographic data, we've been able to more effectively participate in the LCAP planning process to identify action steps by the school districts and resources to allocate. For example, in San Joaquin County and Stockton Unified with this data community members were able to persuade the school board to allocate greater resources for school counselors and for professional development and cultural competency trainings. So that teachers were better equipped to address any anti-LGBT related harassment or discrimination happening on school grounds. So, in addition to this important impact that this data can have in the school context, CRLA, we're also very interested in this data in employment as well. Over the years, we've handled a number of very serious egregious employment discrimination cases impacting LGBT people. Particularly transgender women in low wage jobs, farm work, retail work, restaurant work, and we've also anecdotally Learned that these women tend to spend more time unemployed. Better data collections through our agencies like the EDD and DFEH, as well will help us understand the extent of these problems. If there are some regions that do not have these problems that we would want to lift up and celebrate those communities that do have equal opportunity for LGBT people, and at the same time in the communities that are facing the challenges, we want to proactively address those challenges. Let local leadership know about that, and valley business leaders to tackle that problem. And this data collection is just going to allow us to be smarter on these important issues. Thank you for listening. CURR: Thank you very much. If there's speaking in support, just name, affiliation, and position. NEXT: Becca Cramer from the ACLU of California here in support.",SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,1,1,0.2857142857142857,15,0,0,0,0,0,0,0,0,public_testimony
78,52054,CA_201720180AB677,CA,5,4627,Becca Cramer from the ACLU of California here in support.,"Thank you very much. If there's speaking in support, just name, affiliation, and position.",Thank you.,"PREV: Thank you very much. If there's speaking in support, just name, affiliation, and position. CURR: Becca Cramer from the ACLU of California here in support. NEXT: Thank you.",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.CHAIRMAN,0,0,0.3571428571428571,10,0,0,0,0,0,0,0,0,public_testimony
79,52054,CA_201720180AB677,CA,6,165448,Thank you.,Becca Cramer from the ACLU of California here in support.,Kimberly Chen with the California Pan-Ethnic Health Network in strong support.,PREV: Becca Cramer from the ACLU of California here in support. CURR: Thank you. NEXT: Kimberly Chen with the California Pan-Ethnic Health Network in strong support.,SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,1,1,0.4285714285714285,2,0,0,0,0,0,0,0,0,bill_focus_or_presentation
80,52054,CA_201720180AB677,CA,7,2846,Kimberly Chen with the California Pan-Ethnic Health Network in strong support.,Thank you.,Amanda Wallner with the California LGBT Health and Human Services Network in strong support.,PREV: Thank you. CURR: Kimberly Chen with the California Pan-Ethnic Health Network in strong support. NEXT: Amanda Wallner with the California LGBT Health and Human Services Network in strong support.,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.NONLEGISLATOR,0,0,0.5,12,0,0,0,0,0,0,0,0,public_testimony
81,52054,CA_201720180AB677,CA,8,13306,Amanda Wallner with the California LGBT Health and Human Services Network in strong support.,Kimberly Chen with the California Pan-Ethnic Health Network in strong support.,"Thank you very much. Anybody speaking in opposition to this bill today? Seeing none, I will say, strongly support this bill. If we want to serve you, we need to be able to know who you are. So, there has been a motion to second and other questions from the Committee. Would you like to close Mr. Chiu?","PREV: Kimberly Chen with the California Pan-Ethnic Health Network in strong support. CURR: Amanda Wallner with the California LGBT Health and Human Services Network in strong support. NEXT: Thank you very much. Anybody speaking in opposition to this bill today? Seeing none, I will say, strongly support this bill. If we want to serve you, we need to be able to know who you are. So, there has been a motion to second and other questions from the Committee. Would you like to close Mr. Chiu?",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.CHAIRMAN,0,0,0.5714285714285714,14,0,0,0,0,0,0,0,0,public_testimony
82,52054,CA_201720180AB677,CA,9,165448,"Thank you very much. Anybody speaking in opposition to this bill today? Seeing none, I will say, strongly support this bill. If we want to serve you, we need to be able to know who you are. So, there has been a motion to second and other questions from the Committee. Would you like to close Mr. Chiu?",Amanda Wallner with the California LGBT Health and Human Services Network in strong support.,"I just respectfully ask for your support, thank you.","PREV: Amanda Wallner with the California LGBT Health and Human Services Network in strong support. CURR: Thank you very much. Anybody speaking in opposition to this bill today? Seeing none, I will say, strongly support this bill. If we want to serve you, we need to be able to know who you are. So, there has been a motion to second and other questions from the Committee. Would you like to close Mr. Chiu? NEXT: I just respectfully ask for your support, thank you.",SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.LEGISLATOR,1,1,0.6428571428571429,58,0,0,1,1,0,0,0,0,motion
83,52054,CA_201720180AB677,CA,10,7,"I just respectfully ask for your support, thank you.","Thank you very much. Anybody speaking in opposition to this bill today? Seeing none, I will say, strongly support this bill. If we want to serve you, we need to be able to know who you are. So, there has been a motion to second and other questions from the Committee. Would you like to close Mr. Chiu?","Thank you. Secretary, please call the roll.","PREV: Thank you very much. Anybody speaking in opposition to this bill today? Seeing none, I will say, strongly support this bill. If we want to serve you, we need to be able to know who you are. So, there has been a motion to second and other questions from the Committee. Would you like to close Mr. Chiu? CURR: I just respectfully ask for your support, thank you. NEXT: Thank you. Secretary, please call the roll.",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.CHAIRMAN,1,0,0.7142857142857143,9,0,0,0,0,0,0,0,0,bill_focus_or_presentation
